Customer,State,Customer Lifetime Value,Coverage,Effective To Date,Employment Status,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Renew Offer Type,Total Claim Amount,Vehicle Class,Client Type,Response_No,Response_Yes,Education_Bachelor,Education_College,Education_Doctor,Education_High School or Below,Education_Master,Gender_F,Gender_M,Location Code_Rural,Location Code_Suburban,Location Code_Urban,Marital Status_Divorced,Marital Status_Married,Marital Status_Single,Policy_Corporate L1,Policy_Corporate L2,Policy_Corporate L3,Policy_Personal L1,Policy_Personal L2,Policy_Personal L3,Policy_Special L1,Policy_Special L2,Policy_Special L3,Sales Channel_Agent,Sales Channel_Branch,Sales Channel_Call Center,Sales Channel_Web,Vehicle Size_Large,Vehicle Size_Medsize,Vehicle Size_Small,vehicle_class_map,coverage_map,policy_map,renew_offer_type_map,employment_status_map
TC29250,California,7350.18,Basic,2011-02-19,Unemployed,0,108,7,54,0,4,Personal Auto,Offer2,777.6,Sports Car,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1,1,1.0,2
AJ89107,Arizona,7349.33,Extended,2011-02-02,Employed,27072,93,24,27,0,8,Personal Auto,Offer4,565.34,Four-Door Car,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2,1,1.0,3
XS78545,Oregon,7347.41,Basic,2011-01-18,Employed,29491,61,26,62,0,2,Personal Auto,Offer3,292.8,Four-Door Car,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1.5,3
NK53911,California,7345.9,Extended,2011-01-29,Employed,79980,91,22,75,0,3,Personal Auto,Offer2,629.82,Two-Door Car,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,2,1,1.0,3
IN52645,Oregon,7344.84,Premium,2011-01-02,Employed,64371,181,4,50,0,1,Personal Auto,Offer2,868.8,SUV,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,3,1,1.0,3
EM53324,Oregon,7343.53,Basic,2011-02-15,Unemployed,0,72,26,12,3,2,Personal Auto,Offer1,345.6,Four-Door Car,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2.0,2
MS39869,Nevada,7343.35,Basic,2011-05-01,Unemployed,0,68,16,57,0,2,Personal Auto,Offer2,479.03,Four-Door Car,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,1.0,2
PW73754,California,7341.86,Basic,2011-01-18,Unemployed,0,104,1,48,3,7,Personal Auto,Offer1,82.04,Sports Car,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1,1,2.0,2
BM30720,Nevada,7341.79,Basic,2011-03-02,Employed,27649,63,3,63,0,2,Personal Auto,Offer4,302.4,Four-Door Car,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1.0,3
HC63693,Arizona,7341.74,Extended,2011-02-27,Employed,88049,92,5,38,0,8,Corporate Auto,Offer1,567.07,Two-Door Car,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,2,2.0,3
ME37051,California,7340.5,Basic,2011-02-20,Employed,50165,62,15,63,0,2,Personal Auto,Offer1,130.0,Two-Door Car,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2.0,3
TL51969,Washington,7334.92,Basic,2011-12-01,Employed,30969,63,26,79,1,2,Personal Auto,Offer1,358.23,Two-Door Car,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,2.0,3
KY48450,Oregon,7334.52,Basic,2011-09-01,Employed,83926,181,31,88,0,1,Personal Auto,Offer3,124.45,Luxury Car,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,1,1.5,3
FX81675,California,7334.33,Basic,2011-01-29,Employed,87957,61,31,63,0,2,Personal Auto,Offer3,308.32,Four-Door Car,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1.5,3
KI45566,Nevada,7331.51,Basic,2011-01-29,Unemployed,0,100,1,25,0,4,Personal Auto,Offer1,61.58,Sports Car,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1,1,2.0,2
UN77671,California,7330.19,Extended,2011-01-23,Employed,26906,92,17,12,0,3,Personal Auto,Offer3,106.53,Two-Door Car,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,1,1.5,3
ZE40223,Oregon,7329.89,Basic,2011-01-31,Unemployed,0,108,26,94,0,4,Personal Auto,Offer1,518.4,Sports Car,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1,1,2.0,2
GA89827,Oregon,7329.83,Basic,2011-11-01,Unemployed,0,70,4,63,0,2,Personal Auto,Offer1,622.38,Four-Door Car,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2.0,2
AF69537,Arizona,7329.78,Premium,2011-06-01,Employed,59630,185,9,67,0,1,Personal Auto,Offer1,888.0,SUV,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3,1,2.0,3
MT91532,California,7326.54,Extended,2011-12-02,Employed,62338,92,9,61,0,4,Corporate Auto,Offer1,4.22,Four-Door Car,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,2,2.0,3
ED90879,Nevada,7325.92,Premium,2011-01-18,Employed,20757,102,6,74,3,9,Corporate Auto,Offer1,216.43,Four-Door Car,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,1,2.0,3
PW51793,Oregon,7325.89,Extended,2011-02-01,Employed,52920,93,18,95,0,3,Personal Auto,Offer1,1101.05,Four-Door Car,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2,1,2.0,3
NL74789,California,7324.93,Premium,2011-02-14,Unemployed,0,105,4,98,0,6,Special Auto,Offer1,504.0,Two-Door Car,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,1,2.0,2
FI11096,Arizona,7324.29,Basic,2011-08-01,Unemployed,0,104,10,74,0,7,Special Auto,Offer2,1114.09,SUV,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1,1,1.0,2
NQ42020,Oregon,7322.93,Basic,2011-07-02,Employed,80864,182,5,30,0,1,Personal Auto,Offer3,618.21,Luxury SUV,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,1,1.5,3
VD51297,California,7320.99,Basic,2011-09-01,Employed,99722,61,6,48,0,2,Personal Auto,Offer4,292.8,Four-Door Car,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1.0,3
SN27401,Washington,7320.07,Premium,2011-05-01,Unemployed,0,112,30,29,1,3,Personal Auto,Offer2,806.4,Two-Door Car,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,1,1.0,2
PV26437,California,7319.58,Basic,2011-12-01,Employed,57777,61,21,11,1,2,Corporate Auto,Offer1,273.88,Four-Door Car,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2.0,3
PC43437,Arizona,7317.01,Basic,2011-01-20,Employed,24083,63,22,2,1,2,Personal Auto,Offer1,340.45,Four-Door Car,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,2.0,3
DU68331,Oregon,7316.65,Basic,2011-02-01,Employed,30493,62,15,56,1,2,Personal Auto,Offer1,108.09,Two-Door Car,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2.0,3
YJ59924,Oregon,7308.43,Extended,2011-01-30,Employed,31115,92,21,20,0,3,Personal Auto,Offer3,441.6,Four-Door Car,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,1,1.5,3
LU95652,Oregon,7305.94,Extended,2011-01-30,Employed,83221,91,21,63,0,3,Personal Auto,Offer4,14.39,Four-Door Car,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,2,1,1.0,3
DE21910,Oregon,7304.4,Extended,2011-02-18,Employed,41025,92,22,92,0,6,Personal Auto,Offer1,20.37,Four-Door Car,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,1,2.0,3
FX73249,Oregon,7304.16,Premium,2011-02-25,Unemployed,0,104,35,79,0,3,Personal Auto,Offer1,499.2,Four-Door Car,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,1,2.0,2
HL63895,Arizona,7302.78,Basic,2011-01-18,Employed,30492,61,32,68,0,2,Personal Auto,Offer1,171.38,Four-Door Car,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2.0,3
MM49431,Washington,7298.58,Basic,2011-08-01,Employed,74069,63,33,81,2,2,Personal Auto,Offer1,275.52,Two-Door Car,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2.0,3
NS12730,Oregon,7297.69,Extended,2011-02-23,Employed,24672,93,9,44,0,9,Personal Auto,Offer4,669.6,Two-Door Car,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,1,1.0,3
JL93248,Oregon,7296.54,Basic,2011-12-02,Disabled,18884,64,21,90,0,2,Personal Auto,Offer1,307.2,Four-Door Car,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,2.0,2
EC66666,Arizona,7296.49,Basic,2011-01-01,Unemployed,0,67,29,88,0,2,Personal Auto,Offer1,321.6,Two-Door Car,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,2.0,2
EI29901,Arizona,7295.43,Basic,2011-12-02,Employed,26849,62,5,0,0,2,Personal Auto,Offer4,38.31,Four-Door Car,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1.0,3
EV14053,California,7295.33,Extended,2011-02-15,Employed,34062,91,23,51,0,3,Corporate Auto,Offer3,603.35,Four-Door Car,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,1,1.5,3
UI53874,Arizona,7294.85,Basic,2011-02-02,Unemployed,0,67,13,91,0,2,Personal Auto,Offer1,321.6,Four-Door Car,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2.0,2
EJ77557,California,7294.58,Extended,2011-07-02,Employed,76407,91,22,85,0,9,Personal Auto,Offer1,436.8,Four-Door Car,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,1,2.0,3
NB81923,Washington,7294.49,Basic,2011-02-24,Unemployed,0,113,12,66,2,7,Personal Auto,Offer1,733.74,Sports Car,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1,1,2.0,2
DF62718,California,7294.4,Extended,2011-02-20,Employed,83488,90,14,20,0,3,Personal Auto,Offer4,432.78,Four-Door Car,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,1,1.0,3
HN57556,California,7292.95,Basic,2011-02-17,Unemployed,0,65,6,45,0,2,Personal Auto,Offer2,312.0,Four-Door Car,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1.0,2
AY35050,Arizona,7292.91,Extended,2011-02-23,Unemployed,0,98,3,70,0,8,Personal Auto,Offer1,470.4,Two-Door Car,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,1,2.0,2
IV13886,California,7292.4,Basic,2011-09-02,Unemployed,0,68,6,50,0,2,Personal Auto,Offer1,415.99,Two-Door Car,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2.0,2
ID21061,Arizona,7291.6,Extended,2011-04-02,Employed,84629,90,19,17,0,5,Personal Auto,Offer2,411.67,Four-Door Car,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,2,1,1.0,3
JI70886,California,7290.07,Basic,2011-02-15,Unemployed,0,102,11,70,1,3,Corporate Auto,Offer1,489.6,SUV,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,2.0,2
JD71348,California,7289.3,Extended,2011-01-24,Employed,60875,92,0,84,0,3,Personal Auto,Offer1,410.85,Four-Door Car,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,1,2.0,3
MC62068,California,7288.88,Extended,2011-08-01,Employed,79494,91,19,30,0,3,Personal Auto,Offer4,396.3,Four-Door Car,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,1,1.0,3
CE16324,Nevada,7288.3,Extended,2011-01-24,Employed,59414,91,23,21,0,3,Personal Auto,Offer1,340.32,Two-Door Car,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,2,1,2.0,3
VH45094,Arizona,7286.79,Basic,2011-02-13,Employed,65870,61,21,40,1,2,Personal Auto,Offer2,202.85,Four-Door Car,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1.0,3
KP83069,California,7286.16,Basic,2011-08-01,Unemployed,0,69,4,83,1,2,Personal Auto,Offer2,669.72,Four-Door Car,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1.0,2
DO93657,California,7285.1,Extended,2011-09-01,Employed,57134,91,6,6,1,8,Personal Auto,Offer1,436.8,Two-Door Car,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,1,2.0,3
BC43958,California,7285.03,Basic,2011-02-28,Employed,44788,61,6,48,0,2,Corporate Auto,Offer2,386.03,Four-Door Car,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2,1.0,3
NM95102,Oregon,7285.03,Basic,2011-02-28,Employed,44788,61,6,48,0,2,Personal Auto,Offer2,386.03,Four-Door Car,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1.0,3
ZV32968,Oregon,7285.03,Basic,2011-02-28,Employed,44788,61,6,48,0,2,Personal Auto,Offer2,386.03,Four-Door Car,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1.0,3
XN18885,Oregon,7285.03,Basic,2011-02-28,Employed,44788,61,6,48,0,2,Personal Auto,Offer2,386.03,Four-Door Car,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1.0,3
VV35420,Arizona,7285.03,Basic,2011-02-28,Employed,44788,61,6,48,0,2,Personal Auto,Offer2,386.03,Four-Door Car,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1.0,3
XC77244,Oregon,7285.03,Basic,2011-02-28,Employed,44788,61,6,48,0,2,Personal Auto,Offer2,386.03,Four-Door Car,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1.0,3
LN44535,Washington,7284.45,Extended,2011-03-01,Employed,44605,91,3,45,0,7,Personal Auto,Offer1,436.8,Four-Door Car,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,1,2.0,3
OF20965,Nevada,7284.36,Extended,2011-06-01,Employed,67780,92,0,72,0,3,Personal Auto,Offer3,601.46,Four-Door Car,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,1,1.5,3
BZ85280,Oregon,7284.26,Basic,2011-02-23,Medical Leave,10334,64,5,80,0,2,Personal Auto,Offer3,296.96,Four-Door Car,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1.5,1
PE47967,Oregon,7283.93,Basic,2011-01-15,Employed,79055,186,32,24,1,1,Personal Auto,Offer2,177.64,Luxury SUV,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,1,1,1.0,3
